Opponent,Line,Our_Score,Their_Score,Event_Type,Act,Passer,Receiver,Defender,Player_0,Player_1,Player_2,Player_3,Player_4,Player_5,Player_6,Player 7,Elapsed Time (secs)
Windchill,D,14,7,Offense,Throwaway,Slymer,Anonymous,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4139
Windchill,D,14,7,Defense,Throwaway,,,Anonymous,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4165
Windchill,D,14,7,Offense,Catch,Max,Matzuka,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4175
Windchill,D,14,7,Offense,Catch,Matzuka,JSS,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4180
Windchill,D,14,7,Offense,Drop,JSS,Max,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4186
Windchill,D,14,7,Defense,D,,,Matzuka,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4203
Windchill,D,14,7,Offense,Catch,Matzuka,JSS,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4209
Windchill,D,14,7,Offense,Catch,JSS,Matzuka,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4213
Windchill,D,14,7,Offense,Catch,Matzuka,Max,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4217
Windchill,D,14,7,Offense,Catch,Max,Slymer,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4221
Windchill,D,14,7,Offense,Catch,Slymer,Matzuka,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4225
Windchill,D,14,7,Offense,Catch,Matzuka,Jimmy,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4229
Windchill,D,14,7,Offense,Goal,Jimmy,Kennedy,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4233
Windchill,D,14,8,Defense,Pull,,,Goose,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4296
Windchill,D,14,8,Defense,Goal,,,Anonymous,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4318
Windchill,O,14,9,Offense,Catch,Bob,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4369
Windchill,O,14,9,Offense,Catch,Fergus,Bob,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4378
Windchill,O,14,9,Offense,Catch,Bob,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4382
Windchill,O,14,9,Offense,Catch,Fergus,Bob,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4385
Windchill,O,14,9,Offense,Catch,Bob,Adrian,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4390
Windchill,O,14,9,Offense,Drop,Adrian,Danny,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4410
Windchill,O,14,9,Defense,Goal,,,Anonymous,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4441
Windchill,O,15,9,Offense,Catch,Matzuka,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4495
Windchill,O,15,9,Offense,Catch,Sheehan,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4503
Windchill,O,15,9,Offense,Catch,Goose,Uber,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4506
Windchill,O,15,9,Offense,Catch,Uber,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4509
Windchill,O,15,9,Offense,Catch,Matzuka,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4532
Windchill,O,15,9,Offense,Catch,Sheehan,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4536
Windchill,O,15,9,Offense,Catch,Matzuka,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4540
Windchill,O,15,9,Offense,Catch,Goose,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4543
Windchill,O,15,9,Offense,Catch,Sheehan,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4547
Windchill,O,15,9,Offense,Catch,Matzuka,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4550
Windchill,O,15,9,Offense,Catch,Sheehan,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4554
Windchill,O,15,9,Offense,Goal,Goose,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4559
Windchill,D,16,9,Defense,Pull,,,Matzuka,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4619
Windchill,D,16,9,Defense,Throwaway,,,Anonymous,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4647
Windchill,D,16,9,Offense,Catch,Matzuka,Slymer,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4663
Windchill,D,16,9,Offense,Catch,Slymer,Jimmy,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4666
Windchill,D,16,9,Offense,Catch,Jimmy,Rathunde,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4669
Windchill,D,16,9,Offense,Goal,Rathunde,Max,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,4680
Windchill,D,16,10,Defense,Pull,,,Goose,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4737
Windchill,D,16,10,Defense,Goal,,,Anonymous,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,4802
Windchill,O,16,11,Offense,Catch,Bob,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4853
Windchill,O,16,11,Offense,Catch,Fergus,Jack,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4861
Windchill,O,16,11,Offense,Catch,Jack,Shiel,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4865
Windchill,O,16,11,Offense,Catch,Shiel,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4869
Windchill,O,16,11,Offense,Catch,Cullen,Adrian,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4875
Windchill,O,16,11,Offense,Catch,Adrian,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4887
Windchill,O,16,11,Offense,Catch,Cullen,Bob,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4896
Windchill,O,16,11,Offense,Throwaway,Bob,Anonymous,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4905
Windchill,O,16,11,Defense,Goal,,,Anonymous,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,4947
Windchill,O,17,11,Offense,Catch,Matzuka,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,5006
Windchill,O,17,11,Offense,Goal,Goose,Kaufmann,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,5025
Windchill,D,18,11,Defense,Pull,,,Goose,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5080
Windchill,D,18,11,Defense,D,,,Goose,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5110
Windchill,D,18,11,Offense,Catch,Goose,Matzuka,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5124
Windchill,D,18,11,Offense,Catch,Matzuka,Sheehan,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5136
Windchill,D,18,11,Offense,Catch,Sheehan,Slymer,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5139
Windchill,D,18,11,Offense,Catch,Slymer,DW,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5142
Windchill,D,18,11,Offense,Catch,DW,Matzuka,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5145
Windchill,D,18,11,Offense,Catch,Matzuka,Goose,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5148
Windchill,D,18,11,Offense,Catch,Goose,Matzuka,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5153
Windchill,D,18,11,Offense,Catch,Matzuka,Slymer,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5157
Windchill,D,18,11,Offense,Catch,Slymer,Sheehan,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5161
Windchill,D,18,11,Offense,Goal,Sheehan,Anonymous,,Uber,Goose,Fergus,DW,Slymer,Matzuka,Sheehan,,5193
Windchill,D,18,12,Defense,Pull,,,Matzuka,Jack,Max,Rathunde,Slymer,Matzuka,Cullen,Jimmy,,5246
Windchill,D,18,12,Defense,Goal,,,Anonymous,Jack,Max,Rathunde,Slymer,Matzuka,Cullen,Jimmy,,5292
Windchill,O,19,12,Offense,Catch,Bob,Kaufmann,,Kaufmann,Jack,Adrian,Bob,Goose,Matzuka,Cullen,,5348
Windchill,O,19,12,Offense,Goal,Kaufmann,Cullen,,Kaufmann,Jack,Adrian,Bob,Goose,Matzuka,Cullen,,5364
Windchill,D,19,12,Cessation,EndOfThirdQuarter,,,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5569
Windchill,O,20,12,Offense,Catch,Adrian,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5579
Windchill,O,20,12,Offense,Catch,Fergus,Bob,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5587
Windchill,O,20,12,Offense,Catch,Bob,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5590
Windchill,O,20,12,Offense,Catch,Fergus,Bob,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5594
Windchill,O,20,12,Offense,Catch,Bob,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5598
Windchill,O,20,12,Offense,Catch,Cullen,Jack,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5602
Windchill,O,20,12,Offense,Catch,Jack,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5606
Windchill,O,20,12,Offense,Catch,Fergus,Shiel,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5610
Windchill,O,20,12,Offense,Catch,Shiel,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5614
Windchill,O,20,12,Offense,Catch,Cullen,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5618
Windchill,O,20,12,Offense,Catch,Fergus,Danny,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5622
Windchill,O,20,12,Offense,Catch,Danny,Shiel,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5626
Windchill,O,20,12,Offense,Catch,Shiel,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5630
Windchill,O,20,12,Offense,Goal,Fergus,Danny,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,5634
Windchill,D,21,12,Defense,Pull,,,Matzuka,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,5690
Windchill,D,21,12,Defense,D,,,Matzuka,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,5715
Windchill,D,21,12,Offense,Goal,Matzuka,Kennedy,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,5723
Windchill,D,22,12,Defense,Pull,,,Goose,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5781
Windchill,D,22,12,Defense,D,,,Max,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5786
Windchill,D,22,12,Offense,Catch,Matzuka,DW,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5816
Windchill,D,22,12,Offense,Catch,DW,Kaufmann,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5819
Windchill,D,22,12,Offense,Catch,Kaufmann,Matzuka,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5823
Windchill,D,22,12,Offense,Catch,Matzuka,Neil,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5827
Windchill,D,22,12,Offense,Catch,Neil,Goose,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5831
Windchill,D,22,12,Offense,Catch,Goose,Neil,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5835
Windchill,D,22,12,Offense,Catch,Neil,Slymer,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5839
Windchill,D,22,12,Offense,Catch,Slymer,Matzuka,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5843
Windchill,D,22,12,Offense,Catch,Matzuka,Slymer,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5847
Windchill,D,22,12,Offense,Catch,Slymer,Matzuka,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5851
Windchill,D,22,12,Offense,Catch,Matzuka,Neil,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5855
Windchill,D,22,12,Offense,Catch,Neil,DW,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5859
Windchill,D,22,12,Offense,Goal,DW,Slymer,,Kaufmann,Goose,Max,DW,Slymer,Neil,Matzuka,,5863
Windchill,D,22,13,Defense,Pull,,,JSS,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,5931
Windchill,D,22,13,Defense,Throwaway,,,Anonymous,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6045
Windchill,D,22,13,Offense,Catch,Jimmy,Sheehan,,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6077
Windchill,D,22,13,Offense,Catch,Sheehan,Matzuka,,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6081
Windchill,D,22,13,Offense,Catch,Matzuka,Sheehan,,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6085
Windchill,D,22,13,Offense,Catch,Sheehan,Matzuka,,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6089
Windchill,D,22,13,Offense,Catch,Matzuka,Sheehan,,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6093
Windchill,D,22,13,Offense,Throwaway,Sheehan,Anonymous,,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6097
Windchill,D,22,13,Defense,Goal,,,Anonymous,Kennedy,Rathunde,JSS,Slymer,Matzuka,Sheehan,Jimmy,,6149
Windchill,O,23,13,Offense,Catch,Fergus,Adrian,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6185
Windchill,O,23,13,Offense,Catch,Adrian,Danny,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6194
Windchill,O,23,13,Offense,Catch,Danny,Shiel,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6198
Windchill,O,23,13,Offense,Catch,Shiel,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6202
Windchill,O,23,13,Offense,Catch,Cullen,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6206
Windchill,O,23,13,Offense,Catch,Fergus,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6210
Windchill,O,23,13,Offense,Catch,Cullen,Jack,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6214
Windchill,O,23,13,Offense,Catch,Jack,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6218
Windchill,O,23,13,Offense,Catch,Fergus,Shiel,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6222
Windchill,O,23,13,Offense,Goal,Shiel,Jack,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6225
Windchill,D,23,14,Defense,Pull,,,Goose,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6285
Windchill,D,23,14,Defense,D,,,Sheehan,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6321
Windchill,D,23,14,Offense,Catch,Matzuka,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6333
Windchill,D,23,14,Offense,Catch,Sheehan,DW,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6339
Windchill,D,23,14,Offense,Catch,DW,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6343
Windchill,D,23,14,Offense,Catch,Matzuka,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6347
Windchill,D,23,14,Offense,Catch,Goose,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6351
Windchill,D,23,14,Offense,Catch,Matzuka,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6355
Windchill,D,23,14,Offense,Throwaway,Sheehan,Anonymous,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6360
Windchill,D,23,14,Defense,Goal,,,Anonymous,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6369
Windchill,O,23,15,Offense,Catch,Adrian,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6423
Windchill,O,23,15,Offense,Catch,Fergus,Adrian,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6431
Windchill,O,23,15,Offense,Catch,Adrian,Cullen,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6434
Windchill,O,23,15,Offense,Throwaway,Cullen,Anonymous,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6440
Windchill,O,23,15,Defense,Throwaway,,,Anonymous,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6464
Windchill,O,23,15,Offense,Catch,Adrian,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6477
Windchill,O,23,15,Offense,Catch,Fergus,Adrian,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6481
Windchill,O,23,15,Offense,Catch,Adrian,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6485
Windchill,O,23,15,Offense,Catch,Fergus,Adrian,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6489
Windchill,O,23,15,Offense,Catch,Adrian,Fergus,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6493
Windchill,O,23,15,Offense,Throwaway,Fergus,Anonymous,,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6497
Windchill,O,23,15,Defense,Goal,,,Anonymous,Jack,Adrian,Shiel,Bob,Fergus,Danny,Cullen,,6635
Windchill,O,24,15,Offense,Catch,Sheehan,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6687
Windchill,O,24,15,Offense,Catch,Matzuka,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6696
Windchill,O,24,15,Offense,Drop,Goose,Neil,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6710
Windchill,O,24,15,Defense,D,,,Kaufmann,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6742
Windchill,O,24,15,Offense,Catch,DW,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6753
Windchill,O,24,15,Offense,Catch,Matzuka,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6757
Windchill,O,24,15,Offense,Catch,Goose,Sheehan,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6761
Windchill,O,24,15,Offense,Catch,Sheehan,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6765
Windchill,O,24,15,Offense,Catch,Matzuka,Kaufmann,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6769
Windchill,O,24,15,Offense,Catch,Kaufmann,Matzuka,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6773
Windchill,O,24,15,Offense,Catch,Matzuka,Goose,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6777
Windchill,O,24,15,Offense,Goal,Goose,Neil,,Kaufmann,Uber,Goose,DW,Neil,Matzuka,Sheehan,,6784
Windchill,D,25,15,Defense,Pull,,,Matzuka,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,6846
Windchill,D,25,15,Defense,Throwaway,,,Anonymous,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,6872
Windchill,D,25,15,Offense,Catch,Matzuka,Slymer,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,6904
Windchill,D,25,15,Offense,Goal,Slymer,Rathunde,,Max,Kennedy,Rathunde,JSS,Slymer,Matzuka,Jimmy,,6907
Windchill,D,25,15,Cessation,GameOver,,,,6912,,,,,,,,
Windchill,D,25,15,Cessation,GameOver,,,,7036,,,,,,,,
Vs. Radicals,D,0,1,Defense,Pull,,,Danny,Adrian,Bob,Goose,Fergus,DW,Danny,Cullen,,0
Vs. Radicals,D,0,1,Defense,Goal,,,Anonymous,Adrian,Bob,Goose,Fergus,DW,Danny,Cullen,,4
Vs. Radicals,O,1,1,Offense,Catch,Bob,Shiel,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,125
Vs. Radicals,O,1,1,Offense,Goal,Shiel,AJ,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,137
Vs. Radicals,D,1,2,Defense,Pull,,,Matzuka,Goose,Kennedy,DW,Slymer,Matzuka,Cullen,Sheehan,,193
Vs. Radicals,D,1,2,Defense,Goal,,,Anonymous,Goose,Kennedy,DW,Slymer,Matzuka,Cullen,Sheehan,,270
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,324
Vs. Radicals,O,2,2,Offense,Catch,Fergus,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,332
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,Shiel,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,335
Vs. Radicals,O,2,2,Offense,Catch,Shiel,AJ,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,339
Vs. Radicals,O,2,2,Offense,Catch,AJ,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,343
Vs. Radicals,O,2,2,Offense,Catch,Fergus,AJ,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,347
Vs. Radicals,O,2,2,Offense,Catch,AJ,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,351
Vs. Radicals,O,2,2,Offense,Catch,Fergus,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,355
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,359
Vs. Radicals,O,2,2,Offense,Catch,Fergus,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,363
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,AJ,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,367
Vs. Radicals,O,2,2,Offense,Catch,AJ,Bob,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,371
Vs. Radicals,O,2,2,Offense,Catch,Bob,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,375
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,Shiel,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,379
Vs. Radicals,O,2,2,Offense,Catch,Shiel,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,383
Vs. Radicals,O,2,2,Offense,Catch,Fergus,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,387
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,391
Vs. Radicals,O,2,2,Offense,Catch,Fergus,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,395
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,AJ,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,399
Vs. Radicals,O,2,2,Offense,Catch,AJ,Bob,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,403
Vs. Radicals,O,2,2,Offense,Catch,Bob,Matzuka,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,407
Vs. Radicals,O,2,2,Offense,Catch,Matzuka,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,411
Vs. Radicals,O,2,2,Offense,Catch,Fergus,Shiel,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,415
Vs. Radicals,O,2,2,Offense,Goal,Shiel,Fergus,,Shiel,Bob,Rory,Fergus,AJ,Matzuka,Danny,,419
Vs. Radicals,D,2,3,Defense,Pull,,,Anonymous,J Silver,Uber,Vock,Max,JRob,Matzuka,Jimmy,,485
Vs. Radicals,D,2,3,Defense,Goal,,,Anonymous,J Silver,Uber,Vock,Max,JRob,Matzuka,Jimmy,,489
Vs. Radicals,O,3,3,Offense,Catch,Fergus,Adrian,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,539
Vs. Radicals,O,3,3,Offense,Catch,Adrian,Bob,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,548
Vs. Radicals,O,3,3,Offense,Catch,Bob,Adrian,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,552
Vs. Radicals,O,3,3,Offense,Drop,Adrian,Danny,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,560
Vs. Radicals,O,3,3,Defense,Throwaway,,,Anonymous,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,564
Vs. Radicals,O,3,3,Offense,Catch,Fergus,Adrian,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,597
Vs. Radicals,O,3,3,Offense,Catch,Adrian,Rory,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,600
Vs. Radicals,O,3,3,Offense,Catch,Rory,AJ,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,603
Vs. Radicals,O,3,3,Offense,Catch,AJ,Adrian,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,606
Vs. Radicals,O,3,3,Offense,Catch,Adrian,Bob,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,610
Vs. Radicals,O,3,3,Offense,Catch,Bob,Fergus,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,614
Vs. Radicals,O,3,3,Offense,Catch,Fergus,Bob,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,618
Vs. Radicals,O,3,3,Offense,Catch,Bob,Fergus,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,626
Vs. Radicals,O,3,3,Offense,Catch,Fergus,Bob,,Adrian,Shiel,Bob,Rory,Fergus,AJ,Danny,,630
